Opportunity ID,Business Account,Contact ID,Estimated Close Date,Status,Stage,Probability,Estimated amount,Amount received,Difference,Class ID,Class,Programme financé,Agreement,Created On,Last Modified Date,Actual Close Date,Assignment Date
6322,C20128,47051.0,2023-10-09 00:00:00.000,New,Oral agreement,80,100.0,0.0,-100.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-09 15:03:11.700,2023-10-09 15:04:33.237,,2023-10-09 15:00:12.773
6321,C19426,46824.0,2023-10-09 00:00:00.000,New,Oral agreement,80,100.0,0.0,-100.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-09 14:17:44.847,2023-10-09 14:19:25.007,,2023-10-09 14:16:32.263
6320,C20121,47045.0,2023-10-09 00:00:00.000,New,Oral agreement,80,100.0,0.0,-100.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-09 14:10:14.447,2023-10-09 14:11:04.777,,2023-10-09 14:09:15.350
6319,C19427,46825.0,2023-10-09 00:00:00.000,New,Oral agreement,80,100.0,0.0,-100.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-09 14:04:32.253,2023-10-09 14:05:11.167,,2023-10-09 14:03:29.273
6318,C19418,46815.0,2023-10-09 00:00:00.000,New,Oral agreement,80,15.0,0.0,-15.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-09 13:57:00.340,2023-10-09 13:57:46.650,,2023-10-09 13:55:44.917
6317,C21057,47412.0,2023-10-09 00:00:00.000,New,Oral agreement,80,100.0,0.0,-100.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-09 13:49:49.410,2023-10-09 13:50:29.227,,2023-10-09 13:48:55.207
6316,C01757,40330.0,2023-10-09 00:00:00.000,New,Oral agreement,80,20.0,0.0,-20.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-09 12:34:41.637,2023-10-09 12:35:13.960,,2023-10-09 12:34:03.290
6315,C01757,40330.0,2023-10-09 00:00:00.000,New,Oral agreement,80,20.0,0.0,-20.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-09 12:32:03.203,2023-10-09 12:32:51.433,,2023-10-09 12:31:31.123
6314,C01757,40330.0,2023-10-09 00:00:00.000,New,Oral agreement,80,20.0,0.0,-20.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-09 12:29:50.980,2023-10-09 12:30:29.127,,2023-10-09 12:29:10.310
6313,C01757,40330.0,2023-10-09 00:00:00.000,New,Oral agreement,80,20.0,0.0,-20.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-09 12:27:23.260,2023-10-09 12:28:08.110,,2023-10-09 12:26:19.553
6312,C19415,46811.0,2023-10-09 00:00:00.000,New,Oral agreement,80,50.0,0.0,-50.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-09 12:14:03.127,2023-10-09 12:14:47.340,,2023-10-09 12:12:59.250
6311,C19419,46816.0,2023-10-09 00:00:00.000,New,Oral agreement,80,50.0,0.0,-50.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-09 12:05:32.023,2023-10-09 12:07:29.387,,2023-10-09 12:04:18.257
6310,C19410,46805.0,2023-10-09 00:00:00.000,New,Oral agreement,80,300.0,0.0,-300.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-09 11:58:54.060,2023-10-09 11:59:38.507,,2023-10-09 11:57:52.543
6309,C19416,46812.0,2023-10-09 00:00:00.000,New,Oral agreement,80,150.0,0.0,-150.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-09 11:52:14.910,2023-10-09 11:52:59.033,,2023-10-09 11:50:54.033
6308,C07919,42187.0,2023-10-09 00:00:00.000,New,Oral agreement,80,1000.0,0.0,-1000.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-09 11:44:21.120,2023-10-09 11:45:04.470,,2023-10-09 11:43:23.450
6307,C20144,47069.0,2023-10-09 00:00:00.000,New,Oral agreement,80,50.0,0.0,-50.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-09 11:38:50.817,2023-10-09 11:39:29.260,,2023-10-09 11:37:44.183
6306,C19411,46807.0,2023-10-09 00:00:00.000,New,Oral agreement,80,50.0,0.0,-50.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-09 11:30:25.017,2023-10-09 11:31:48.327,,2023-10-09 11:29:26.527
6305,C01195,36503.0,2023-11-30 00:00:00.000,New,Oral agreement,80,6100.0,0.0,-6100.0,PPUB,Public partnership,Job dans la Ville,True,2023-10-09 11:25:30.077,2023-10-09 16:37:06.960,,2023-10-09 11:20:41.770
6304,C15192,45044.0,2023-10-09 00:00:00.000,New,Oral agreement,80,10.0,0.0,-10.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-09 11:25:08.887,2023-10-09 11:25:46.543,,2023-10-09 11:24:18.657
6303,C15192,45044.0,2023-10-09 00:00:00.000,New,Oral agreement,80,10.0,0.0,-10.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-09 11:21:57.707,2023-10-09 11:22:34.197,,2023-10-09 11:21:26.280
6302,C15192,45044.0,2023-10-09 00:00:00.000,New,Oral agreement,80,10.0,0.0,-10.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-09 11:19:58.797,2023-10-09 11:20:29.217,,2023-10-09 11:19:13.663
6301,C01752,40326.0,2023-10-09 00:00:00.000,New,Oral agreement,80,100.0,0.0,-100.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-09 11:14:26.000,2023-10-09 11:15:45.410,,2023-10-09 11:13:50.567
6300,C01752,40326.0,2023-10-09 00:00:00.000,New,Oral agreement,80,100.0,0.0,-100.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-09 11:12:23.097,2023-10-09 11:12:58.823,,2023-10-09 11:11:42.807
6299,C01752,40326.0,2023-10-09 00:00:00.000,New,Oral agreement,80,100.0,0.0,-100.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-09 11:10:08.907,2023-10-09 11:10:59.977,,2023-10-09 11:09:32.833
6298,C01752,40326.0,2023-10-09 00:00:00.000,New,Oral agreement,80,100.0,0.0,-100.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-09 11:08:12.400,2023-10-09 11:08:47.463,,2023-10-09 11:07:34.430
6297,C18724,46556.0,2023-10-09 00:00:00.000,New,Oral agreement,80,20.0,0.0,-20.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-09 11:01:26.630,2023-10-09 11:02:16.173,,2023-10-09 10:58:37.710
6296,C20145,47073.0,2023-10-09 00:00:00.000,New,Oral agreement,80,10.0,0.0,-10.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-09 10:32:57.433,2023-10-09 10:32:57.433,,2023-10-09 10:31:45.377
6295,C18723,46555.0,2023-10-09 00:00:00.000,New,Oral agreement,80,20.0,0.0,-20.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-09 10:24:24.353,2023-10-09 10:25:40.507,,2023-10-09 10:23:23.747
6294,C11880,,2023-10-09 00:00:00.000,New,Won,100,3666.6,0.0,-3666.6,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-09 10:22:59.143,2023-10-09 10:24:24.697,,2023-10-09 10:20:39.703
6293,C18723,46555.0,2023-10-09 00:00:00.000,New,Oral agreement,80,20.0,0.0,-20.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-09 10:11:13.037,2023-10-09 10:13:25.353,,2023-10-09 10:09:57.683
6292,C19417,46813.0,2023-10-09 00:00:00.000,New,Oral agreement,80,50.0,0.0,-50.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-09 09:56:05.497,2023-10-09 09:56:50.190,,2023-10-09 09:54:45.427
6291,C00621,46932.0,2023-10-08 00:00:00.000,New,Won,100,200000.0,0.0,-200000.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-08 16:57:47.850,2023-10-08 16:57:47.850,,2023-10-08 16:56:20.140
6290,C06191,,2023-10-06 00:00:00.000,New,Advanced Prospect,40,200000.0,0.0,-200000.0,PPUB,Public partnership,Job dans la Ville,False,2023-10-06 16:59:11.937,2023-10-06 17:00:48.613,,2023-10-06 16:53:41.353
6289,C01455,,2023-10-06 00:00:00.000,New,Initial Prospect,20,40000.0,0.0,-40000.0,PPUB,Public partnership,Non fléché,True,2023-10-06 16:44:59.210,2023-10-06 16:44:59.210,,2023-10-06 16:43:33.263
6288,C01455,,2023-10-06 00:00:00.000,New,Oral agreement,80,40000.0,0.0,-40000.0,PPUB,Public partnership,Non fléché,True,2023-10-06 16:37:46.860,2023-10-06 16:37:46.860,,2023-10-06 16:32:53.303
6287,C00833,35524.0,2024-01-04 00:00:00.000,New,Won,100,10000.0,0.0,-10000.0,PPRIV EVNT,Private partnership - Event,,,2023-10-06 14:12:51.183,2023-10-06 14:14:33.290,,2023-10-06 14:11:50.747
6286,C00290,35784.0,2024-01-04 00:00:00.000,New,Won,100,10000.0,0.0,-10000.0,PPRIV EVNT,Private partnership - Event,,,2023-10-06 10:44:41.523,2023-10-06 10:44:41.523,,2023-10-06 10:42:40.513
6285,C01403,37783.0,2023-10-06 00:00:00.000,New,Initial Prospect,20,7500.0,0.0,-7500.0,PPUB,Public partnership,,False,2023-10-06 10:24:08.093,2023-10-06 10:24:08.093,,2023-10-06 10:20:31.920
6284,C01386,38239.0,2023-12-29 00:00:00.000,New,Oral agreement,80,1000.0,0.0,-1000.0,PPUB,Public partnership,Entrepreneurs dans la Ville,False,2023-10-06 09:41:21.617,2023-10-06 09:42:10.730,,2023-10-06 09:39:27.977
6283,C01386,38239.0,2023-12-29 00:00:00.000,New,Oral agreement,80,16500.0,0.0,-16500.0,PPUB,Public partnership,Non fléché,False,2023-10-06 09:38:43.013,2023-10-06 09:41:50.443,,2023-10-06 09:25:00.750
6282,C19431,46843.0,2024-10-31 00:00:00.000,New,Initial Prospect,20,20000.0,0.0,-20000.0,PPUB,Public partnership,Séjours et Camps,False,2023-10-06 08:13:49.617,2023-10-06 08:13:49.617,,2023-10-06 08:11:51.797
6281,C04952,47602.0,2023-11-24 00:00:00.000,Won,Won,100,455.0,0.0,-455.0,CAMP SAL,Campus - Room,,,2023-10-05 14:40:20.310,2023-10-09 17:02:58.070,2023-10-09 00:00:00.000,2023-10-05 14:37:45.677
6280,C21052,47403.0,2023-10-04 00:00:00.000,New,Oral agreement,80,5.0,0.0,-5.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-04 15:48:37.220,2023-10-04 15:49:22.400,,2023-10-04 15:47:36.247
6279,C19422,46819.0,2023-10-04 00:00:00.000,New,Oral agreement,80,100.0,0.0,-100.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-04 15:40:44.250,2023-10-04 15:43:37.777,,2023-10-04 15:39:41.203
6278,C20136,47059.0,2023-10-04 00:00:00.000,New,Oral agreement,80,50.0,0.0,-50.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-04 15:26:29.250,2023-10-04 15:27:09.207,,2023-10-04 15:25:34.213
6277,C00366,47591.0,2023-10-19 00:00:00.000,Open,Oral agreement,80,1140.3,0.0,-1140.3,CAMP SAL,Campus - Room,,,2023-10-04 15:24:56.830,2023-10-10 15:46:49.887,,2023-10-04 15:19:41.640
6276,C21062,47417.0,2023-10-04 00:00:00.000,New,Oral agreement,80,200.0,0.0,-200.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-04 15:19:49.553,2023-10-04 15:20:32.403,,2023-10-04 15:18:53.480
6275,C04400,40325.0,2023-10-04 00:00:00.000,New,Oral agreement,80,10.0,0.0,-10.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-04 15:15:36.163,2023-10-04 15:16:13.967,,2023-10-04 15:14:55.473
6274,C04400,40325.0,2023-10-04 00:00:00.000,New,Oral agreement,80,10.0,0.0,-10.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-04 15:13:35.200,2023-10-04 15:14:11.380,,2023-10-04 15:12:59.193
6273,C04400,40325.0,2023-10-04 00:00:00.000,New,Oral agreement,80,10.0,0.0,-10.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-04 15:11:07.763,2023-10-04 15:11:46.800,,2023-10-04 15:10:27.100
6272,C04400,40325.0,2023-10-04 00:00:00.000,New,Oral agreement,80,10.0,0.0,-10.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-04 15:09:03.083,2023-10-04 15:09:38.890,,2023-10-04 15:08:18.067
6271,C19420,46817.0,2023-10-04 00:00:00.000,New,Oral agreement,80,50.0,0.0,-50.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-04 15:02:50.880,2023-10-04 15:03:31.050,,2023-10-04 15:01:44.207
6270,C21055,47407.0,2023-10-04 00:00:00.000,New,Oral agreement,80,2000.0,0.0,-2000.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-04 14:47:01.307,2023-10-04 14:54:31.747,,2023-10-04 14:45:28.933
6269,C01762,40335.0,2023-10-04 00:00:00.000,New,Oral agreement,80,200.0,0.0,-200.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-04 14:41:47.353,2023-10-04 14:42:28.990,,2023-10-04 14:41:08.817
6268,C01762,40335.0,2023-10-04 00:00:00.000,New,Oral agreement,80,200.0,0.0,-200.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-04 14:39:27.097,2023-10-04 14:40:07.607,,2023-10-04 14:38:49.390
6267,C01762,40335.0,2023-10-04 00:00:00.000,New,Oral agreement,80,200.0,0.0,-200.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-04 14:33:32.003,2023-10-04 14:34:12.263,,2023-10-04 14:32:49.460
6266,C20117,47040.0,2023-10-04 00:00:00.000,New,Oral agreement,80,20.0,0.0,-20.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-04 14:28:36.370,2023-10-04 14:29:22.367,,2023-10-04 14:27:33.890
6265,C21410,47582.0,2023-10-06 00:00:00.000,New,Initial Prospect,20,57.6,0.0,-57.6,CAMP SAL,Campus - Room,,,2023-10-04 11:36:08.690,2023-10-04 14:30:33.700,,2023-10-04 11:34:04.877
6264,C20120,47044.0,2023-10-04 00:00:00.000,New,Oral agreement,80,100.0,0.0,-100.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-04 11:20:11.120,2023-10-04 11:20:55.683,,2023-10-04 11:19:07.503
6263,C20125,47048.0,2023-10-04 00:00:00.000,New,Oral agreement,80,500.0,0.0,-500.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-04 11:14:00.113,2023-10-04 11:14:59.763,,2023-10-04 11:12:47.357
6262,C20141,47065.0,2023-10-04 00:00:00.000,New,Oral agreement,80,50.0,0.0,-50.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-04 11:05:56.887,2023-10-04 11:06:38.847,,2023-10-04 11:04:57.253
6261,C19413,46809.0,2023-10-04 00:00:00.000,New,Oral agreement,80,5.0,0.0,-5.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-04 10:59:42.770,2023-10-04 11:00:44.360,,2023-10-04 10:58:45.230
6260,C20139,47062.0,2023-10-04 00:00:00.000,New,Oral agreement,80,50.0,0.0,-50.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-04 10:50:31.757,2023-10-04 10:51:13.337,,2023-10-04 10:49:29.467
6259,C21058,47413.0,2023-10-04 00:00:00.000,New,Oral agreement,80,60.0,0.0,-60.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-04 10:41:18.310,2023-10-04 10:41:59.357,,2023-10-04 10:40:10.640
6258,C13933,44463.0,2023-10-04 00:00:00.000,New,Oral agreement,80,5.0,0.0,-5.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-04 10:34:29.217,2023-10-04 10:34:55.337,,2023-10-04 10:33:48.240
6257,C13933,44463.0,2023-10-04 00:00:00.000,New,Oral agreement,80,5.0,0.0,-5.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-04 10:32:14.010,2023-10-04 10:32:55.933,,2023-10-04 10:31:23.137
6256,C05289,40922.0,2023-10-04 00:00:00.000,New,Oral agreement,80,300.0,0.0,-300.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-04 10:20:12.013,2023-10-04 10:20:56.530,,2023-10-04 10:19:14.677
6255,C21060,47415.0,2023-10-04 00:00:00.000,New,Oral agreement,80,10.0,0.0,-10.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-04 10:11:42.877,2023-10-04 10:12:31.410,,2023-10-04 10:10:44.133
6254,C01756,40329.0,2023-10-04 00:00:00.000,New,Oral agreement,80,30.0,0.0,-30.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-04 10:03:24.067,2023-10-04 10:03:55.420,,2023-10-04 10:02:28.053
6253,C01756,40329.0,2023-10-04 00:00:00.000,New,Oral agreement,80,30.0,0.0,-30.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-04 10:01:12.730,2023-10-04 10:01:14.807,,2023-10-04 10:00:27.157
6252,C01756,40329.0,2023-10-04 00:00:00.000,New,Oral agreement,80,30.0,0.0,-30.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-04 09:57:28.127,2023-10-04 09:58:04.253,,2023-10-04 09:56:35.180
6251,C20114,47035.0,2023-10-04 00:00:00.000,New,Oral agreement,80,50.0,0.0,-50.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-04 09:48:32.520,2023-10-04 09:50:33.430,,2023-10-04 09:47:05.480
6250,C20146,47074.0,2023-10-04 00:00:00.000,New,Oral agreement,80,10.0,0.0,-10.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-04 09:41:45.603,2023-10-04 09:42:19.943,,2023-10-04 09:41:02.527
6249,C20146,47074.0,2023-10-04 00:00:00.000,New,Oral agreement,80,38.2,0.0,-38.2,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-04 09:39:44.143,2023-10-04 09:39:44.143,,2023-10-04 09:37:57.073
6248,C20115,47036.0,2023-10-04 00:00:00.000,New,Oral agreement,80,20.0,0.0,-20.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-04 09:23:46.643,2023-10-04 09:24:01.723,,2023-10-04 09:22:28.880
6247,C20123,47046.0,2023-10-04 00:00:00.000,New,Oral agreement,80,100.0,0.0,-100.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-04 09:16:19.773,2023-10-04 09:17:08.923,,2023-10-04 09:15:16.730
6246,C20137,47060.0,2023-10-04 00:00:00.000,New,Oral agreement,80,20.0,0.0,-20.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-04 09:09:54.973,2023-10-04 09:11:01.123,,2023-10-04 09:08:49.313
6245,C20127,47050.0,2023-10-04 00:00:00.000,New,Oral agreement,80,20.0,0.0,-20.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-04 09:03:27.533,2023-10-04 09:04:13.947,,2023-10-04 09:02:29.523
6244,C21053,47405.0,2023-10-04 00:00:00.000,New,Oral agreement,80,50.0,0.0,-50.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-04 08:55:01.317,2023-10-04 08:55:48.363,,2023-10-04 08:53:50.783
6243,C00590,,2023-10-03 00:00:00.000,New,Won,100,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,,,2023-10-03 16:24:30.460,2023-10-03 16:24:30.460,,2023-10-03 16:22:24.317
6242,C00675,47574.0,2023-11-27 00:00:00.000,New,Won,100,4500.0,0.0,-4500.0,PPRIV EVNT,Private partnership - Event,,,2023-10-03 15:53:15.633,2023-10-03 15:53:15.633,,2023-10-03 14:59:40.667
6241,C00137,40123.0,2023-10-03 00:00:00.000,Won,Oral agreement,100,650.0,650.0,0.0,CAMP TER,Campus - Field,,,2023-10-03 11:30:52.510,2023-10-11 09:48:51.927,2023-10-11 00:00:00.000,2023-10-03 11:29:54.570
6240,C00694,47086.0,2023-10-03 00:00:00.000,New,Oral agreement,80,100000.0,0.0,-100000.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-10-03 09:22:57.913,2023-10-03 09:22:57.913,,2023-10-03 09:19:40.600
6239,C00072,43400.0,2023-10-18 00:00:00.000,New,Initial Prospect,20,440.0,0.0,-440.0,CAMP EVT,Campus - Event,,,2023-10-02 11:30:30.660,2023-10-02 11:30:30.660,,2023-10-02 11:26:18.303
6238,C21380,47564.0,2023-12-19 00:00:00.000,New,Initial Prospect,20,1279.8,0.0,-1279.8,CAMP SAL,Campus - Room,,,2023-10-02 10:48:34.883,2023-10-02 10:48:34.883,,2023-10-02 10:47:52.650
6236,C00004,35260.0,2024-01-04 00:00:00.000,New,Won,100,10000.0,0.0,-10000.0,PPRIV EVNT,Private partnership - Event,,,2023-10-02 09:57:25.740,2023-10-02 09:58:49.820,,2023-10-02 09:55:50.077
6235,C14732,44751.0,2023-09-29 00:00:00.000,New,Won,100,1200.0,0.0,-1200.0,PPRIV EVNT,Private partnership - Event,,,2023-09-29 15:46:30.460,2023-09-29 15:46:30.460,,2023-09-29 15:44:31.727
6234,C00625,44749.0,2023-09-29 00:00:00.000,New,Won,100,1200.0,0.0,-1200.0,PPRIV EVNT,Private partnership - Event,,,2023-09-29 15:42:22.687,2023-09-29 15:42:22.687,,2023-09-29 15:35:07.717
6233,C00065,43223.0,2023-11-27 00:00:00.000,New,Won,100,4500.0,0.0,-4500.0,PPRIV EVNT,Private partnership - Event,,,2023-09-29 15:34:06.937,2023-09-29 15:34:06.937,,2023-09-29 15:32:52.250
6232,C01535,42378.0,2023-09-29 00:00:00.000,New,Won,100,3600.0,0.0,-3600.0,PPRIV EVNT,Private partnership - Event,,,2023-09-29 15:10:04.530,2023-09-29 15:10:04.530,,2023-09-29 15:06:58.260
6231,C06758,41774.0,2023-09-29 00:00:00.000,New,Won,100,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,,,2023-09-29 14:53:44.770,2023-09-29 14:53:44.770,,2023-09-29 14:50:00.950
6230,C19395,47486.0,2023-09-29 00:00:00.000,New,Initial Prospect,20,25000.0,0.0,-25000.0,PPRIV MEC,Private partnership - Patronage,Sport,False,2023-09-29 13:16:26.943,2023-09-29 13:16:26.943,,2023-09-29 13:15:13.650
6229,C14779,44832.0,2023-09-29 00:00:00.000,New,Won,100,112.5,0.0,-112.5,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-09-29 13:13:23.410,2023-09-29 13:13:23.410,,2023-09-29 13:12:27.210
6228,C00237,47549.0,2024-01-04 00:00:00.000,New,Won,100,10000.0,0.0,-10000.0,PPRIV EVNT,Private partnership - Event,,,2023-09-29 13:01:40.133,2023-09-29 13:03:39.990,,2023-09-29 12:58:46.377
6227,C00627,44524.0,2024-01-04 00:00:00.000,New,Won,100,10000.0,0.0,-10000.0,PPRIV EVNT,Private partnership - Event,,,2023-09-29 12:21:05.120,2023-09-29 13:17:12.790,,2023-09-29 12:18:54.653
6226,C00578,46087.0,2025-01-04 00:00:00.000,New,Won,100,10000.0,0.0,-10000.0,PPRIV EVNT,Private partnership - Event,,,2023-09-29 11:58:24.957,2023-09-29 13:00:16.177,,2023-09-29 11:54:47.627
6225,C21356,47539.0,2023-12-31 00:00:00.000,New,Initial Prospect,20,10.0,0.0,-10.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-09-28 14:18:20.130,2023-09-28 14:18:20.130,,2023-09-28 14:16:04.317
6224,C21355,47537.0,2023-12-31 00:00:00.000,New,Initial Prospect,20,100.0,0.0,-100.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-09-28 14:17:51.297,2023-09-28 14:20:19.153,,2023-09-28 14:15:11.327
6223,C21357,47541.0,2023-12-31 00:00:00.000,New,Initial Prospect,20,100.0,0.0,-100.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-09-28 14:17:25.177,2023-09-28 14:26:28.587,,2023-09-28 14:08:55.443
6222,C00315,43225.0,2023-10-25 00:00:00.000,New,Won,100,16000.0,0.0,-16000.0,PPRIV EVNT,Private partnership - Event,,,2023-09-28 12:28:16.467,2023-09-28 12:28:16.467,,2023-09-28 12:26:15.087
6221,C00671,41188.0,2023-12-31 00:00:00.000,New,Initial Prospect,20,2000.0,0.0,-2000.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-09-28 12:14:39.140,2023-09-28 12:14:39.140,,2023-09-28 12:11:59.553
6220,C13140,,2023-09-28 00:00:00.000,Won,Oral agreement,100,208.0,208.0,0.0,CAMP TER,Campus - Field,,,2023-09-28 10:43:11.590,2023-10-11 09:49:14.873,2023-10-11 00:00:00.000,2023-09-28 10:41:45.057
6219,C13140,,2023-09-28 00:00:00.000,Won,Oral agreement,100,56.0,56.0,0.0,CAMP TER,Campus - Field,,,2023-09-28 10:39:22.247,2023-10-11 09:49:37.740,2023-10-11 00:00:00.000,2023-09-28 10:37:47.833
6218,C00819,47533.0,2023-10-26 00:00:00.000,New,Initial Prospect,20,252.0,0.0,-252.0,CAMP SAL,Campus - Room,,,2023-09-28 10:31:50.300,2023-09-28 10:31:50.300,,2023-09-28 10:31:28.880
6217,C00633,36219.0,2023-11-27 00:00:00.000,New,Won,100,9000.0,0.0,-9000.0,PPRIV EVNT,Private partnership - Event,,,2023-09-28 09:46:38.110,2023-09-28 09:59:26.370,,2023-09-28 09:45:57.983
6216,C01355,37930.0,2023-09-28 00:00:00.000,New,Initial Prospect,20,200000.0,0.0,-200000.0,PPUB,Public partnership,Job dans la Ville,False,2023-09-28 09:40:52.640,2023-09-28 09:40:52.640,,2023-09-28 09:36:56.433
6215,C11323,43507.0,2023-11-27 00:00:00.000,New,Won,100,9000.0,0.0,-9000.0,PPRIV EVNT,Private partnership - Event,,,2023-09-28 09:39:01.350,2023-09-28 09:39:01.350,,2023-09-28 09:38:24.733
6214,C01026,35995.0,2023-09-28 00:00:00.000,New,Advanced Prospect,40,2500.0,0.0,-2500.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2023-09-28 09:34:19.293,2023-09-28 09:34:19.293,,2023-09-28 09:29:46.900
6213,C07987,43117.0,2023-11-27 00:00:00.000,New,Won,100,9000.0,0.0,-9000.0,PPRIV EVNT,Private partnership - Event,,,2023-09-28 09:32:54.863,2023-09-28 09:32:54.863,,2023-09-28 09:31:52.103
6212,C00276,,2023-09-27 00:00:00.000,New,Advanced Prospect,40,100000.0,0.0,-100000.0,PPRIV MEC,Private partnership - Patronage,Festival 24,False,2023-09-27 19:14:14.363,2023-10-03 14:48:12.117,,2023-09-27 19:12:26.150
6211,C00112,,2023-09-27 00:00:00.000,New,Initial Prospect,20,500000.0,0.0,-500000.0,PPRIV MEC,Private partnership - Patronage,Entrepreneurs dans la Ville,False,2023-09-27 15:41:14.653,2023-09-27 15:41:14.653,,2023-09-27 15:40:21.380
6210,C15443,,2023-09-27 00:00:00.000,New,Initial Prospect,20,450000.0,0.0,-450000.0,PPUB,Public partnership,Festival 24,False,2023-09-27 15:21:47.090,2023-10-03 14:48:34.147,,2023-09-27 15:20:40.453
6209,C01326,,2023-09-27 00:00:00.000,New,Initial Prospect,20,120000.0,0.0,-120000.0,PPUB,Public partnership,Festival 24,False,2023-09-27 15:17:36.637,2023-10-03 14:48:55.277,,2023-09-27 15:16:21.747
